Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
84697,1100.164,426.4198942,253.801232,1.680133272,0.803584356,85314,328.3893569,0.754270193,0.992767893,0.87935256,0.770107965,0.005034652,0.001092335,0.593066277,0.996430385,CALI
84699,1103.623,412.2174631,263.7319141,1.563016992,0.768551181,86355,328.3932341,0.719862315,0.980823345,0.87386966,0.796650466,0.004866852,0.001209203,0.634651965,0.991971805,CALI
84718,1111.272,435.8566561,248.7151069,1.752433383,0.821203739,85289,328.4300652,0.759530213,0.993305116,0.862074532,0.753527704,0.005144794,0.001023163,0.567804,0.995038685,CALI
84766,1131.169,452.9022553,239.6855298,1.889568618,0.84848382,85821,328.5230939,0.740036493,0.987706971,0.832485283,0.725373058,0.005342971,0.000912448,0.526166073,0.9942269,CALI
84791,1111.688,440.9227214,246.9561704,1.785429053,0.828432129,85718,328.571536,0.685745018,0.989185469,0.862171744,0.745190756,0.005200112,0.00098915,0.555309262,0.99146529,CALI
84870,1160.165,449.8320977,244.3485463,1.84094444,0.839603693,87068,328.7245658,0.75512492,0.974755364,0.792363656,0.730771698,0.005300249,0.000932401,0.534027274,0.983114542,CALI
84917,1141.779,454.6947719,240.9082975,1.887418477,0.848107486,86284,328.8155751,0.728844982,0.98415697,0.818540938,0.72315671,0.005354579,0.000903306,0.522955627,0.987036112,CALI
84919,1119.753,443.1612961,244.9903243,1.808893054,0.833297855,85620,328.8194473,0.663455604,0.991812661,0.851079767,0.741985932,0.005218635,0.000975707,0.550543123,0.995873632,CALI
84955,1107.358,428.8777881,254.2604493,1.686765635,0.805312473,86008,328.8891387,0.799501223,0.987756953,0.87060812,0.766859809,0.005048294,0.001076932,0.588073967,0.991942957,CALI
84964,1106.69,427.7566023,255.9742087,1.671092586,0.801189371,86555,328.9065592,0.806033583,0.981618624,0.87175178,0.768910538,0.005034563,0.001085537,0.591223415,0.987989066,CALI
84973,1111.998,435.5297904,250.374737,1.739511724,0.818241973,86321,328.9239788,0.808665943,0.98438387,0.863540684,0.75522728,0.005125508,0.001028555,0.570368244,0.992162247,CALI
84995,1157.954,464.620884,234.3412897,1.982667606,0.863487068,86358,328.9665562,0.782224963,0.984216865,0.796563913,0.708032221,0.00546645,0.000847417,0.501309625,0.993930355,CALI
85044,1121.92,421.6688171,258.0643879,1.633967478,0.790852125,86103,329.0613679,0.784647322,0.987700777,0.84904315,0.780378711,0.004958243,0.001134303,0.608990932,0.995071378,CALI
85119,1140.71,449.4686011,243.859741,1.843143929,0.840022718,86686,329.2064349,0.762100457,0.981923263,0.822026615,0.732434778,0.005280473,0.000937408,0.536460704,0.988774289,CALI
85127,1130.235,443.9961425,246.7552517,1.799338168,0.83134285,86501,329.221905,0.738027119,0.984115791,0.837412981,0.741497219,0.005215691,0.00097259,0.549818126,0.98930874,CALI
85130,1132.32,442.9890756,249.1711076,1.77785089,0.826813022,87434,329.2277061,0.693772106,0.973648695,0.834361278,0.743195993,0.005203678,0.000979273,0.552340285,0.981978667,CALI
85209,1122.182,430.6441622,256.0528764,1.681856374,0.804035649,87141,329.3804311,0.751640733,0.977829036,0.850293259,0.76485521,0.005053975,0.001066915,0.585003492,0.983891852,CALI
85226,1104.753,427.749008,256.5457649,1.667339971,0.800181661,86404,329.4132867,0.821455422,0.986366372,0.877509023,0.770108827,0.005018997,0.001088943,0.593067605,0.988845323,CALI
85244,1102.784,421.0173428,258.9638094,1.625776759,0.788456439,85958,329.4480714,0.81978785,0.991693618,0.880831367,0.782504752,0.004938967,0.001142257,0.612313687,0.995485362,CALI
85311,1116.29,437.2934804,249.6000742,1.751976564,0.821100329,85881,329.5775156,0.816451335,0.993362909,0.860321603,0.753675804,0.005125875,0.001020202,0.568027218,0.995170374,CALI
85329,1105.44,400.5141202,272.6878901,1.468763868,0.732427869,86101,329.612283,0.733564877,0.991033786,0.877477864,0.82297294,0.004693763,0.001328138,0.67728446,0.994770943,CALI
85330,1118.881,426.9344592,258.2929912,1.652907642,0.796229665,87158,329.6142144,0.80369589,0.979026595,0.856532431,0.772048747,0.005003334,0.001096524,0.596059268,0.98523092,CALI
85369,1127.369,431.9334268,254.1925336,1.69923727,0.808497702,86927,329.6895308,0.666591186,0.982076915,0.844068865,0.763287836,0.005059605,0.001059375,0.582608321,0.989989773,CALI
85382,1134.327,444.2325693,247.3153768,1.796218961,0.830696861,86773,329.7146324,0.756664303,0.983969668,0.833872494,0.742211749,0.005202883,0.000973947,0.550878281,0.989498013,CALI
85446,1104.639,431.766247,254.7750382,1.694696035,0.807347469,86852,329.8381817,0.819013112,0.983811541,0.879955796,0.763927667,0.005053089,0.001061563,0.58358548,0.989,CALI
85453,1115.353,438.2280907,250.243983,1.751203307,0.820925071,86451,329.8516922,0.830850754,0.988455888,0.863202121,0.752694086,0.005128294,0.001015375,0.566548387,0.992141409,CALI
85465,1121.047,444.0432205,247.7210094,1.792513366,0.829924385,86667,329.8748516,0.785885057,0.986130823,0.854575661,0.742889062,0.005195615,0.000976141,0.551884159,0.989259731,CALI
85592,1112.155,429.948573,255.2057169,1.684713722,0.804780405,86397,330.1198557,0.755825967,0.990682547,0.869585724,0.767812423,0.005023233,0.00107692,0.589535917,0.993199249,CALI
85613,1142.861,446.1686199,246.7936591,1.807860954,0.833088391,86801,330.1603507,0.795992748,0.986313522,0.823688029,0.739990075,0.005211459,0.000963924,0.547585312,0.989958104,CALI
85618,1109.054,420.1109726,261.33371,1.60756518,0.782970562,87049,330.1699916,0.74806906,0.983560983,0.874721009,0.785911374,0.004906807,0.00115471,0.617656687,0.992923384,CALI
85631,1129.837,441.9871146,249.0961065,1.774363802,0.826059932,87138,330.1950567,0.757193386,0.982705593,0.842964516,0.747069418,0.005161532,0.00099175,0.558112716,0.990295001,CALI
85666,1119.3,435.6466449,251.49782,1.732208433,0.816533728,86305,330.2625302,0.762886047,0.992596026,0.859261484,0.758097265,0.005085409,0.001036109,0.574711464,0.995520045,CALI
85680,1136.21,458.7874209,240.4925432,1.907699153,0.851600315,87086,330.2895157,0.69980561,0.98385504,0.834011631,0.719918421,0.005354662,0.000887248,0.518282533,0.98872715,CALI
85681,1126.8,439.1739956,250.0541417,1.756315623,0.822078792,86751,330.2914432,0.782760826,0.987665848,0.848009493,0.752074227,0.005125687,0.00101152,0.565615643,0.993399589,CALI
85702,1107.351,427.956415,257.0571452,1.664829875,0.799503091,86542,330.3319171,0.7945302,0.99029373,0.878274385,0.771882149,0.004993541,0.001093433,0.595802051,0.991909055,CALI
85716,1121.69,433.0923442,252.959551,1.712101173,0.8116978,86374,330.358897,0.807042651,0.992381967,0.856103089,0.762790895,0.005052643,0.001055165,0.58184995,0.996185982,CALI
85743,1128.309,444.9294029,247.7339219,1.79599709,0.830650764,87265,330.4109234,0.73594088,0.982558872,0.846354746,0.742614269,0.005189105,0.000973476,0.551475953,0.990449207,CALI
85767,1190.899,445.0620378,250.7718707,1.774768584,0.826147614,88786,330.4571622,0.724040994,0.965996891,0.759941606,0.742496852,0.005189199,0.000972878,0.551301576,0.978432717,CALI
85801,1130.491,441.8439031,250.8260603,1.76155501,0.823249128,87732,330.5226561,0.762241925,0.977989787,0.843661042,0.748052997,0.005149636,0.000994685,0.559583287,0.985736742,CALI
85822,1131.029,438.5409727,251.9410317,1.740649269,0.818505793,87602,330.5631017,0.724046874,0.979680829,0.843064911,0.753779287,0.00510989,0.001017579,0.568183213,0.989007695,CALI
85861,1127.125,453.4993532,243.2214479,1.8645533,0.84401378,86936,330.6382019,0.662236894,0.987634582,0.849301011,0.72908197,0.005281785,0.000920589,0.531560519,0.99112292,CALI
85998,1174.8,441.3015301,251.9228226,1.751733033,0.821045162,88241,330.9018803,0.745423341,0.974580977,0.783015465,0.749831709,0.005131532,0.00100065,0.562247591,0.984907678,CALI
86045,1120.98,443.5950005,249.0735919,1.780979658,0.827484387,86694,330.9922909,0.816304265,0.992513899,0.860478007,0.74615875,0.005155384,0.000985748,0.55675288,0.991565553,CALI
86069,1112.116,432.5148527,254.7971707,1.697486874,0.808055638,87165,331.0384485,0.774085333,0.987426146,0.874493213,0.765380533,0.005025211,0.00106376,0.58580736,0.994400304,CALI
86177,1130.442,441.2044839,250.5114464,1.761214868,0.823173517,87187,331.2460781,0.769080427,0.988415704,0.847431622,0.750776772,0.005119748,0.001003394,0.563665761,0.992736519,CALI
86232,1145.77,442.0627791,250.0781687,1.767698402,0.824606076,87163,331.3517654,0.801651049,0.989318862,0.825436044,0.749558165,0.005126435,0.000998198,0.561837442,0.993159148,CALI
86264,1129.948,449.066567,247.502132,1.814394742,0.834407516,87923,331.4132407,0.726751925,0.981131217,0.849029031,0.738004708,0.005205724,0.000952571,0.544650949,0.988211818,CALI
86321,1117.68,437.5317131,252.7078941,1.73137335,0.816336793,86882,331.5227153,0.77873304,0.993542966,0.86834312,0.757711282,0.005068659,0.001030595,0.574126387,0.994027126,CALI
86333,1152.539,445.7246556,249.5921445,1.785812036,0.828513325,88054,331.545758,0.672228797,0.980455175,0.816724223,0.743835356,0.005162854,0.000974938,0.553291037,0.988073793,CALI
86338,1143.59,447.340553,247.2467346,1.809288013,0.833377903,87277,331.5553586,0.717474405,0.989241152,0.829604597,0.741169913,0.005181271,0.000964467,0.549332839,0.993901321,CALI
86371,1139.925,435.2204194,254.9079588,1.707363009,0.810528985,87429,331.6187159,0.78047965,0.987898752,0.835266868,0.761955784,0.005038965,0.001047708,0.580576617,0.991255039,CALI
86375,1126.579,434.3846449,255.2176489,1.702016482,0.809196303,87679,331.6263947,0.782850255,0.985127568,0.855213645,0.763439497,0.005029055,0.001053816,0.582839865,0.992003057,CALI
86419,1130.087,445.4437584,248.9341961,1.789403647,0.829271859,87179,331.7108503,0.742992984,0.991282304,0.850345353,0.744675044,0.005154466,0.000977756,0.554540921,0.992297546,CALI
86458,1138.801,449.8295743,246.5628943,1.824400932,0.836396342,87340,331.7856907,0.649084084,0.989901534,0.837759515,0.737580874,0.005202868,0.000949863,0.544025546,0.992520714,CALI
86471,1156.345,438.1979858,256.5162184,1.708266201,0.810752666,89363,331.8106338,0.692876603,0.967637613,0.812653653,0.757216246,0.005067572,0.001027683,0.573376443,0.979479598,CALI
86514,1148.281,447.0293401,250.3693979,1.785479151,0.828442754,88575,331.8931243,0.736414709,0.976731583,0.824517539,0.742441479,0.005167133,0.000968452,0.551219349,0.984190656,CALI
86549,1132.936,441.0470251,252.0611176,1.749762237,0.820597734,87468,331.9602527,0.830700273,0.9894933,0.847346742,0.752664078,0.005095923,0.001008805,0.566503215,0.991245933,CALI
86556,1135.769,441.4180169,252.0268652,1.751472077,0.820986018,87967,331.9736767,0.704096574,0.983959894,0.843193055,0.75206191,0.005099797,0.001006345,0.565597116,0.990627555,CALI
86618,1119.543,434.5556246,254.9712048,1.704332162,0.809775321,87412,332.0925517,0.736885985,0.990916579,0.86843328,0.764211836,0.005016921,0.001055534,0.58401973,0.995363609,CALI
86674,1136.184,443.934221,250.4562947,1.772501752,0.82565569,87892,332.1998861,0.689909338,0.986142083,0.84372587,0.748308804,0.005121885,0.000990679,0.559966067,0.992540834,CALI
86715,1120.93,432.8499808,257.0624601,1.68383194,0.80455105,87738,332.2784482,0.798260149,0.988340286,0.867255589,0.767652681,0.004991639,0.001069257,0.589290638,0.992266399,CALI
86740,1131.888,437.8446381,254.4384221,1.720827517,0.813820906,87543,332.3263428,0.785581669,0.990827365,0.850789988,0.759005167,0.005047782,0.001033378,0.576088844,0.991349535,CALI
86784,1143.973,429.6761243,260.0683427,1.652166195,0.796023296,88254,332.4106205,0.680605443,0.983343531,0.833331846,0.773630653,0.004951098,0.001093997,0.598504387,0.988828716,CALI
86808,1135.114,449.1596359,248.1057072,1.81035592,0.83359404,87855,332.4565812,0.747417,0.988082636,0.846624153,0.740174661,0.005174173,0.000957983,0.547858529,0.991818931,CALI
86823,1154.004,465.8128577,241.6489628,1.927642694,0.854914855,89133,332.4853034,0.785266585,0.974083673,0.819275606,0.713774422,0.005365086,0.000859014,0.509473926,0.982083691,CALI
86875,1114.452,427.9099848,260.1130483,1.645092346,0.794037626,87578,332.5848545,0.837349398,0.99197287,0.878985975,0.777230881,0.004925583,0.00110876,0.604087842,0.993780286,CALI
86884,1163.356,448.6801704,247.9671157,1.809434163,0.833407509,88015,332.6020815,0.711452482,0.987149918,0.806722933,0.741289906,0.005164129,0.000961898,0.549510725,0.994303479,CALI
86893,1120.096,435.0024473,256.6516518,1.694913882,0.807402896,88335,332.6193076,0.676868549,0.98367578,0.870330419,0.764637784,0.005006185,0.001055625,0.584670941,0.990966895,CALI
87031,1181.88,443.3101179,252.3160751,1.756963434,0.822224154,88107,332.8833291,0.767333804,0.987787576,0.782955485,0.750903974,0.005093704,0.000998967,0.563856778,0.990675741,CALI
87055,1142.042,455.2597172,245.5375913,1.854134493,0.842091171,87949,332.9292246,0.753670741,0.989835018,0.838763324,0.731295153,0.005229564,0.000922606,0.534792601,0.991577408,CALI
87082,1139.167,449.7991249,249.5827637,1.80220428,0.831933029,88847,332.9808494,0.737046128,0.980134388,0.84326382,0.740287899,0.005165237,0.000956913,0.548026174,0.987655116,CALI
87083,1132.608,441.0428336,252.7778618,1.744784256,0.819459731,87801,332.9827612,0.729417776,0.991822417,0.853068678,0.75498962,0.005064626,0.001015059,0.570009326,0.994543298,CALI
87111,1134.112,430.2330875,259.6364341,1.657059761,0.797379242,88384,333.0362893,0.785314402,0.985596941,0.85108115,0.774083396,0.004938907,0.00109386,0.599205103,0.992918666,CALI
87174,1143.707,461.7478661,241.7607518,1.909937253,0.851978108,88169,333.156696,0.742032686,0.988714854,0.837466184,0.721512151,0.005296853,0.000885467,0.520579784,0.994274722,CALI
87212,1162.062,460.8147614,244.0358622,1.888307552,0.848263275,88616,333.2293012,0.784958237,0.98415636,0.811572851,0.7231307,0.005283846,0.000891245,0.52291801,0.987430027,CALI
87279,1114.925,426.5637511,262.0567371,1.627753424,0.78903857,88382,333.3572771,0.812456947,0.987520083,0.882324458,0.781494621,0.004887358,0.001124496,0.610733843,0.994124105,CALI
87301,1149.522,453.1338178,248.9393821,1.820257663,0.835577379,89077,333.3992884,0.700886334,0.980062193,0.830222516,0.735763422,0.005190477,0.000938296,0.541347813,0.985392505,CALI
87307,1146.429,449.8258641,249.6707369,1.801676359,0.831824564,88868,333.4107451,0.674226979,0.982434622,0.834765713,0.741199588,0.005152231,0.000959215,0.549376829,0.989799245,CALI
87350,1153.405,453.1984366,249.4252906,1.816970667,0.834923102,89713,333.4928399,0.764377472,0.973660451,0.8251048,0.735864939,0.005188305,0.000938421,0.541497208,0.983884544,CALI
87415,1134.346,442.0689702,253.332608,1.745014089,0.819512522,88262,333.6168983,0.790649506,0.990403571,0.853698932,0.754671603,0.005057129,0.001011849,0.569529228,0.993836527,CALI
87477,1133.759,443.9203025,252.7868177,1.756105427,0.822031587,88836,333.7351879,0.711837512,0.984702148,0.855189282,0.751790774,0.005074709,0.000999951,0.565189368,0.992532117,CALI
87527,1145.742,455.6584052,246.6049413,1.847726176,0.840890215,88671,333.8305523,0.767881739,0.987098375,0.837873086,0.732633369,0.005205918,0.000925175,0.536751653,0.991770078,CALI
87614,1129.358,427.2790652,263.0184459,1.624521291,0.788085373,88630,333.9964213,0.71870719,0.988536613,0.863217244,0.781682157,0.004876835,0.001123152,0.611026995,0.992626362,CALI
87657,1143.783,443.1117397,256.064473,1.730469419,0.816123248,89803,334.0783722,0.744268781,0.976103248,0.841994379,0.753937082,0.005055064,0.001007504,0.568421124,0.983635373,CALI
87661,1124.25,422.5868722,266.2234312,1.587339139,0.776607223,88808,334.0859945,0.729147258,0.987084497,0.871546357,0.790573528,0.004820694,0.001161605,0.625006504,0.992097285,CALI
87672,1140.811,435.1678431,261.9445784,1.661297385,0.798541929,89768,334.106955,0.77682084,0.976650922,0.846531996,0.767765726,0.00496359,0.001063875,0.58946421,0.97927535,CALI
87779,1166.965,473.950668,240.8544026,1.967789099,0.861248206,90297,334.3107746,0.726755642,0.972114245,0.809999651,0.705370405,0.005399363,0.000824501,0.497547408,0.979068366,CALI
87822,1143.406,443.3108289,254.1225911,1.744476266,0.81938895,88552,334.3926484,0.789908257,0.991756256,0.844135672,0.754307422,0.005047833,0.001008041,0.568979687,0.992571559,CALI
87831,1160.439,461.1062166,244.4848372,1.886031959,0.847864036,88699,334.4097822,0.703058586,0.990214095,0.819620966,0.725233732,0.005249926,0.00089587,0.525963966,0.991984849,CALI
87833,1146.833,446.9078332,253.32504,1.764167621,0.823828205,89406,334.4135896,0.721337998,0.982406102,0.839203368,0.748283124,0.005088154,0.00098402,0.559927634,0.987806202,CALI
87843,1160.9,466.2819801,241.9101475,1.927500706,0.854891665,88804,334.432626,0.742544379,0.989178415,0.819082036,0.717232577,0.005308129,0.000866485,0.514422569,0.991549865,CALI
87851,1137.14,447.1330622,251.9938988,1.774380508,0.826063552,88453,334.4478543,0.765619417,0.993194126,0.853746036,0.747982832,0.005089675,0.000982735,0.559478317,0.992727421,CALI
87851,1139.091,440.54674,255.7018344,1.722892372,0.814317767,88744,334.4478543,0.787632914,0.989937348,0.850824001,0.759165428,0.005014704,0.001027474,0.576332147,0.992958259,CALI
87877,1139.646,451.0175734,251.8874406,1.790552051,0.82951329,89563,334.4973415,0.664466322,0.981175262,0.850247072,0.741650351,0.005132373,0.000957844,0.550045243,0.984884637,CALI
87909,1150.644,458.2581399,245.0287579,1.870221862,0.845044539,88517,334.5582388,0.766051448,0.993131263,0.834374935,0.730065022,0.005212869,0.000913488,0.532994936,0.996818781,CALI
87911,1153.126,442.2787184,255.6493563,1.730020856,0.816017134,90019,334.5620445,0.780286691,0.976582721,0.830805868,0.756450696,0.005030983,0.001016144,0.572217656,0.989948479,CALI
87927,1120.716,434.4041444,259.1450371,1.676297371,0.802573784,88711,334.5924886,0.805044864,0.991162314,0.87971293,0.770233187,0.004940509,0.001072606,0.593259163,0.994478775,CALI
87979,1148.631,443.7386916,255.6539528,1.735700491,0.817353658,89768,334.691413,0.692835318,0.980070849,0.837968743,0.754253391,0.005043689,0.001006925,0.568898178,0.987436848,CALI
87987,1147.724,446.7212127,253.8840322,1.759548282,0.822802311,89765,334.7066295,0.752282832,0.980192725,0.839370009,0.749251703,0.005077127,0.000986981,0.561378115,0.987771898,CALI
88095,1154.539,457.4954323,247.1510757,1.851076031,0.841519767,88910,334.911985,0.812849471,0.990833427,0.830508168,0.732055364,0.005193205,0.000920007,0.535905055,0.992001003,CALI
